Offset,Time
0.000571,20:46:21
0.000136,20:46:22
0.001000,20:46:23
0.000568,20:46:24
0.000850,20:46:26
0.000585,20:46:27
0.000404,20:46:28
0.000121,20:46:29
-0.000382,20:46:30
-0.000130,20:46:31
-0.000105,20:46:32
0.000306,20:46:33
0.000068,20:46:34
-0.000451,20:46:35
0.000079,20:46:37
0.000534,20:46:38
0.000022,20:46:39
-0.000366,20:46:40
-0.000340,20:46:41
0.000190,20:46:42
-0.000014,20:46:43
-0.000152,20:46:44
0.000107,20:46:45
0.000415,20:46:47
-0.000141,20:46:48
0.000608,20:46:49
0.000800,20:46:50
0.000014,20:46:51
-0.000015,20:46:52
0.000094,20:46:53
0.000772,20:46:54
0.000826,20:46:55
0.000167,20:46:57
0.000404,20:46:58
0.000667,20:46:59
0.001064,20:47:00
0.001100,20:47:01
-0.000546,20:47:02
-0.000226,20:47:03
0.000270,20:47:04
0.000218,20:47:05
-0.000156,20:47:07
-0.000279,20:47:08
-0.000259,20:47:09
-0.000399,20:47:10
0.000427,20:47:11
0.000079,20:47:12
0.000601,20:47:13
-0.000025,20:47:14
0.000253,20:47:15
0.000605,20:47:17
-0.000137,20:47:18
0.000541,20:47:19
0.000345,20:47:20
0.000829,20:47:21
-0.000017,20:47:22
0.000582,20:47:23
0.000505,20:47:24
0.000848,20:47:25
0.000286,20:47:27
0.000181,20:47:28
0.000677,20:47:29
0.000590,20:47:30
0.001067,20:47:31
0.000664,20:47:32
0.000907,20:47:33
0.000496,20:47:34
-0.000146,20:47:35
-0.000625,20:47:37
-0.000381,20:47:38
-0.000098,20:47:39
-0.000182,20:47:40
0.000088,20:47:41
0.000327,20:47:42
-0.000102,20:47:43
0.000385,20:47:44
0.000483,20:47:45
-0.000050,20:47:47
-0.000200,20:47:48
0.000526,20:47:49
0.000706,20:47:50
0.000004,20:47:51
0.000686,20:47:52
-0.000080,20:47:53
0.000319,20:47:54
-0.000037,20:47:55
0.000439,20:47:57
0.000011,20:47:58
0.000642,20:47:59
0.000813,20:48:00
0.000853,20:48:01
0.000101,20:48:02
0.000917,20:48:03
0.000205,20:48:04
0.000876,20:48:05
0.000558,20:48:07
0.000141,20:48:08
-0.000344,20:48:09
-0.000282,20:48:10
0.000280,20:48:11
-0.000414,20:48:12
-0.000532,20:48:13
-0.000402,20:48:14
-0.000016,20:48:15
0.000473,20:48:16
-0.000077,20:48:18
-0.000226,20:48:19
0.000393,20:48:20
0.000309,20:48:21
0.000288,20:48:22
0.000032,20:48:23
-0.000016,20:48:24
0.000338,20:48:25
0.000212,20:48:27
0.000255,20:48:28
0.000343,20:48:29
0.000352,20:48:30
0.000351,20:48:31
0.000225,20:48:32
0.000862,20:48:33
0.000377,20:48:34
0.001092,20:48:35
0.000263,20:48:37
0.000942,20:48:38
0.000355,20:48:39
0.000841,20:48:40
-0.000156,20:48:41
-0.000047,20:48:42
0.000257,20:48:43
-0.000015,20:48:44
0.000196,20:48:45
0.000070,20:48:47
-0.000043,20:48:48
0.000091,20:48:49
0.000175,20:48:50
0.000324,20:48:51
0.000347,20:48:52
-0.000138,20:48:53
0.000023,20:48:54
-0.000048,20:48:55
0.000063,20:48:57
-0.000000,20:48:58
0.000057,20:48:59
-0.000056,20:49:00
-0.000036,20:49:01
0.000695,20:49:02
0.000800,20:49:03
0.000032,20:49:04
0.000081,20:49:06
0.001047,20:49:07
0.001044,20:49:08
0.000159,20:49:09
0.000291,20:49:10
0.000926,20:49:11
0.000859,20:49:12
0.000826,20:49:13
-0.000027,20:49:14
0.000018,20:49:16
0.000034,20:49:17
-0.000030,20:49:18
-0.000045,20:49:19
0.000034,20:49:20
0.000042,20:49:21
0.000030,20:49:22
-0.000104,20:49:23
-0.000065,20:49:24
0.000010,20:49:26
0.000079,20:49:27
0.000006,20:49:28
-0.000001,20:49:29
0.000044,20:49:30
-0.000000,20:49:31
0.000695,20:49:32
0.000285,20:49:33
0.000083,20:49:34
0.000321,20:49:36
0.000313,20:49:37
0.000319,20:49:38
0.000330,20:49:39
0.000165,20:49:40
0.001038,20:49:41
0.000822,20:49:42
0.001072,20:49:43
0.001013,20:49:44
-0.000088,20:49:46
-0.000145,20:49:47
-0.000021,20:49:48
-0.000089,20:49:49
-0.000013,20:49:50
-0.000025,20:49:51
0.000095,20:49:52
-0.000086,20:49:53
-0.000012,20:49:54
0.000069,20:49:56
0.000501,20:49:57
0.000306,20:49:58
0.000110,20:49:59
0.000341,20:50:00
0.000333,20:50:01
0.000046,20:50:02
-0.000128,20:50:03
0.000003,20:50:05
0.000355,20:50:06
0.000214,20:50:07
0.000313,20:50:08
0.000319,20:50:09
0.000125,20:50:10
0.000965,20:50:11
0.000713,20:50:12
0.001052,20:50:13
0.001091,20:50:15
0.001035,20:50:16
0.000805,20:50:17
0.000946,20:50:18
-0.000054,20:50:19
0.000001,20:50:20
-0.000154,20:50:21
0.000033,20:50:22
-0.000070,20:50:23
0.000216,20:50:25
0.000380,20:50:26
0.000102,20:50:27
0.000054,20:50:28
0.000261,20:50:29
0.000404,20:50:30
0.000070,20:50:31
-0.000113,20:50:32
-0.000025,20:50:33
0.000380,20:50:35
0.000346,20:50:36
0.000245,20:50:37
0.000288,20:50:38
0.000198,20:50:39
-0.000045,20:50:40
0.000049,20:50:41
0.000729,20:50:42
0.000082,20:50:43
0.000824,20:50:45
0.000904,20:50:46
0.000354,20:50:47
0.000282,20:50:48
0.000349,20:50:49
0.000283,20:50:50
0.000874,20:50:51
-0.000083,20:50:52
-0.000037,20:50:54
0.000016,20:50:55
-0.000051,20:50:56
0.000007,20:50:57
-0.000043,20:50:58
0.000049,20:50:59
0.000059,20:51:00
0.000380,20:51:01
0.000186,20:51:02
-0.000101,20:51:04
0.000236,20:51:05
-0.000167,20:51:06
0.000039,20:51:07
-0.000058,20:51:08
-0.000073,20:51:09
0.000208,20:51:10
-0.000033,20:51:11
-0.000038,20:51:12
0.000815,20:51:14
0.000929,20:51:15
0.000048,20:51:16
0.000944,20:51:17
0.000251,20:51:18
0.000845,20:51:19
0.000906,20:51:20
0.000883,20:51:21
0.000839,20:51:22
0.000947,20:51:24
-0.000233,20:51:25
-0.000128,20:51:26
-0.000206,20:51:27
-0.000081,20:51:28
-0.000220,20:51:29
0.000183,20:51:30
0.000190,20:51:31
-0.000121,20:51:32
-0.000096,20:51:34
-0.000201,20:51:35
-0.000211,20:51:36
-0.000087,20:51:37
0.000209,20:51:38
0.000300,20:51:39
0.000245,20:51:40
-0.000022,20:51:41
-0.000103,20:51:42
0.000301,20:51:44
0.000304,20:51:45
0.000219,20:51:46
0.000346,20:51:47
0.000366,20:51:48
0.000318,20:51:49
0.000263,20:51:50
0.000148,20:51:51
0.000591,20:51:53
0.000859,20:51:54
0.000921,20:51:55
0.000293,20:51:56
0.000995,20:51:57
0.000243,20:51:58
-0.000096,20:51:59
0.000359,20:52:00
-0.000088,20:52:01
-0.000376,20:52:03
0.000074,20:52:04
-0.000011,20:52:05
-0.000023,20:52:06
-0.000041,20:52:07
-0.000200,20:52:08
-0.000024,20:52:09
0.000008,20:52:10
0.000028,20:52:11
-0.000030,20:52:13
-0.000214,20:52:14
-0.000184,20:52:15
0.000607,20:52:16
0.000787,20:52:17
0.000783,20:52:18
0.000886,20:52:19
0.000911,20:52:20
0.000838,20:52:21
0.001043,20:52:23
0.000292,20:52:24
0.000274,20:52:25
0.000242,20:52:26
0.000228,20:52:27
0.001148,20:52:28
0.000795,20:52:29
0.000837,20:52:30
-0.000101,20:52:32
-0.000334,20:52:33
-0.000060,20:52:34
0.000306,20:52:35
-0.000071,20:52:36
-0.000060,20:52:37
-0.000089,20:52:38
0.000011,20:52:39
0.000200,20:52:40
-0.000162,20:52:42
0.000202,20:52:43
-0.000038,20:52:44
0.000020,20:52:45
0.000202,20:52:46
-0.000115,20:52:47
-0.000051,20:52:48
0.000018,20:52:49
0.000787,20:52:50
0.000678,20:52:52
0.000788,20:52:53
0.000834,20:52:54
0.000911,20:52:55
0.000824,20:52:56
0.000816,20:52:57
0.000243,20:52:58
0.000552,20:52:59
0.001006,20:53:00
0.001035,20:53:02
0.000750,20:53:03
-0.000009,20:53:04
-0.000067,20:53:05
0.000019,20:53:06
-0.000044,20:53:07
-0.000199,20:53:08
-0.000046,20:53:09
-0.000124,20:53:10
0.000279,20:53:12
0.000084,20:53:13
-0.000059,20:53:14
0.000002,20:53:15
0.000224,20:53:16
-0.000049,20:53:17
-0.000121,20:53:18
-0.000160,20:53:19
0.000048,20:53:20
-0.000007,20:53:22
-0.000055,20:53:23
0.000274,20:53:24
0.000283,20:53:25
-0.000010,20:53:26
0.000193,20:53:27
0.000925,20:53:28
0.000927,20:53:29
0.000760,20:53:30
0.000823,20:53:32
0.000995,20:53:33
0.000994,20:53:34
0.000940,20:53:35
0.000984,20:53:36
-0.000700,20:53:37
-0.000652,20:53:38
-0.000621,20:53:39
-0.000596,20:53:41
0.000204,20:53:42
-0.000118,20:53:43
0.000326,20:53:44
0.000011,20:53:45
-0.000024,20:53:46
-0.000029,20:53:47
-0.000020,20:53:48
0.000065,20:53:49
-0.000034,20:53:51
0.000090,20:53:52
0.000007,20:53:53
0.000094,20:53:54
-0.000031,20:53:55
0.000153,20:53:56
-0.000042,20:53:57
0.000061,20:53:58
0.000924,20:53:59
0.000738,20:54:01
0.000845,20:54:02
0.001065,20:54:03
0.000269,20:54:04
0.001020,20:54:05
0.001105,20:54:06
0.001030,20:54:07
0.001066,20:54:08
0.000981,20:54:09
0.000059,20:54:11
0.000037,20:54:12
0.000020,20:54:13
0.000093,20:54:14
0.000185,20:54:15
0.000314,20:54:16
0.000360,20:54:17
0.000330,20:54:18
0.000369,20:54:19
0.000280,20:54:21
0.000312,20:54:22
0.000347,20:54:23
-0.000135,20:54:24
-0.000004,20:54:25
0.000284,20:54:26
0.000408,20:54:27
0.000007,20:54:28
0.000003,20:54:30
0.000196,20:54:31
0.000353,20:54:32
0.000301,20:54:33
0.000241,20:54:34
0.000329,20:54:35
0.000384,20:54:36
0.000323,20:54:37
0.000410,20:54:38
0.001030,20:54:40
0.001094,20:54:41
0.001051,20:54:42
-0.000034,20:54:43
-0.000031,20:54:44
0.000292,20:54:45
0.000026,20:54:46
0.000079,20:54:47
0.000060,20:54:48
0.000386,20:54:50
0.000287,20:54:51
-0.000140,20:54:52
-0.000302,20:54:53
0.000023,20:54:54
-0.000044,20:54:55
0.000059,20:54:56
0.000306,20:54:57
0.000035,20:54:58
-0.000047,20:55:00
0.000064,20:55:01
0.000081,20:55:02
0.000022,20:55:03
0.000274,20:55:04
0.000297,20:55:05
0.000012,20:55:06
0.000919,20:55:07
0.000808,20:55:08
0.000798,20:55:10
0.000769,20:55:11
0.000998,20:55:12
0.000785,20:55:13
0.001077,20:55:14
-0.000104,20:55:15
-0.000100,20:55:16
-0.000032,20:55:17
0.000063,20:55:18
0.000042,20:55:20
-0.000096,20:55:21
0.000336,20:55:22
0.000323,20:55:23
0.000273,20:55:24
-0.000108,20:55:25
-0.000119,20:55:26
0.000248,20:55:27
0.000028,20:55:29
0.000266,20:55:30
0.000282,20:55:31
0.000184,20:55:32
-0.000085,20:55:33
0.000775,20:55:34
0.000014,20:55:35
0.000855,20:55:36
0.000897,20:55:37
0.000952,20:55:39
0.000827,20:55:40
0.001001,20:55:41
0.000943,20:55:42
0.000815,20:55:43
0.000202,20:55:44
0.000888,20:55:45
0.001218,20:55:46
0.000961,20:55:47
0.000252,20:55:49
-0.000018,20:55:50
-0.000171,20:55:51
0.000282,20:55:52
0.000027,20:55:53
0.000195,20:55:54
-0.000141,20:55:55
-0.000167,20:55:56
0.000478,20:55:57
-0.000058,20:55:59
0.000020,20:56:00
-0.000054,20:56:01
-0.000256,20:56:02
-0.000102,20:56:03
0.000705,20:56:04
0.000190,20:56:05
0.000750,20:56:06
0.000875,20:56:07
0.000773,20:56:09
0.000329,20:56:10
0.000312,20:56:11
0.000297,20:56:12
0.000200,20:56:13
0.000382,20:56:14
0.000362,20:56:15
0.000364,20:56:16
0.000941,20:56:18
0.001033,20:56:19
0.001025,20:56:20
0.000078,20:56:21
-0.000016,20:56:22
-0.000085,20:56:23
0.000031,20:56:24
0.000017,20:56:25
-0.000331,20:56:26
-0.000154,20:56:28
0.000028,20:56:29
0.000197,20:56:30
0.000026,20:56:31
0.000335,20:56:32
0.000027,20:56:33
0.000074,20:56:34
0.000306,20:56:35
0.000305,20:56:36
0.000003,20:56:38
0.000030,20:56:39
0.000390,20:56:40
0.000336,20:56:41
0.000344,20:56:42
0.000355,20:56:43
0.000348,20:56:44
0.001036,20:56:45
-0.000738,20:56:46
0.000634,20:56:48
0.000930,20:56:49
0.000339,20:56:50
0.000184,20:56:51
